dni,tipo_domicilio,fecha_nacimiento,nombre,apellido,localidad,departamento,provincia,numero,piso,codigo_postal,calle,edad,cuil,inicio_actividad,estado_civil,sexo,barrio,legajo
92678857,Laboral,1995-11-19,Pepita,Bueno,Álava,Ávila,Ávila,5684,1A,7122,Via de Áurea Mendoza,24,25678020578,2009-09-07,Soltero,M,Centro,3248521
15764576,Personal,1970-12-17,Elías,Español,Tarragona,Lleida,Valladolid,2903,1A,8879,Alameda Florinda Fernández,43,23857726568,2010-11-15,Viudo,F,Oeste,5971608
59366660,Otro,1960-06-01,Gema,Paniagua,Huesca,Guipúzcoa,Ourense,9480,2B,8144,Via Victor Manuel Tormo,22,29734383108,2000-04-30,Divorciado,M,Centro,5667195
63016681,Laboral,1973-02-13,Calixto,Escribano,Guipúzcoa,Cádiz,Navarra,9490,4D,4440,Acceso Manolo Villegas,60,28435116570,2015-06-04,Divorciado,M,Barrio 3,929003
83922380,Personal,1989-03-29,Eladio,Santamaría,Asturias,Lugo,Álava,8173,2B,6662,Plaza Domingo Navarrete,46,29439112940,2008-03-28,Casado,F,Norte,7038044
52646838,Otro,1961-04-25,Fidela,Cerezo,Valencia,Santa Cruz de Tenerife,Murcia,8404,2B,3210,Plaza de Ernesto Martínez,62,20006317446,2006-12-29,Viudo,F,Barrio 2,6460852
17562579,Laboral,1985-08-25,Georgina,Rueda,Zamora,Sevilla,Guadalajara,9244,2B,8454,Calle Ramona Vilaplana,43,22420097809,2014-06-02,Divorciado,F,Este,3336568
74412378,Otro,1962-01-28,David,Llorens,Santa Cruz de Tenerife,Ceuta,Jaén,2362,4D,9938,Vial Arturo Belda,46,20015896890,2000-03-15,Casado,M,Oeste,2017436
98292969,Laboral,1984-03-12,Teodora,Cal,Zamora,Valencia,Álava,9281,2B,7303,Avenida Lucas Sebastián,36,21499067977,2011-09-09,Divorciado,M,Barrio 1,7317015
21659911,Otro,1996-03-18,Palmira,Boix,Segovia,Vizcaya,Toledo,9683,2B,5955,Ronda de Cornelio Mínguez,60,22099467520,1996-09-22,Viudo,F,Barrio 2,6134268
74711675,Otro,1980-12-26,Bautista,Almeida,La Rioja,Soria,Soria,8514,4D,7223,Avenida de Renato Aller,41,27072180450,1998-04-01,Soltero,M,Centro,8960519
54080681,Laboral,1965-06-23,Santiago,Otero,Ciudad,Palencia,León,3481,3C,4612,Ronda de Nico Español,44,20981014059,2013-08-15,Viudo,F,Sur,4715107
13914513,Laboral,1999-03-03,Isaac,Yuste,Vizcaya,Segovia,Barcelona,255,4D,8035,Vial Armando Cisneros,23,21219511442,2006-12-13,Divorciado,F,Sur,1984060
87742400,Laboral,1989-10-25,Cayetano,Sevilla,Cáceres,Girona,Guadalajara,839,4D,3553,Via Jose Manuel Castellanos,34,21102531323,2000-02-27,Casado,M,Centro,4271677
99447383,Laboral,1974-03-17,Carmela,Rodríguez,Madrid,Alicante,Vizcaya,4329,,6688,Alameda de Anna Morata,50,26961472472,2013-09-07,Soltero,F,Oeste,8924524
29509214,Laboral,1961-12-30,Jose,Rios,Huesca,Lugo,Cádiz,3969,2B,6524,Vial de Baltasar Peinado,52,23939166953,1999-08-22,Casado,F,Barrio 3,7007276
59209185,Personal,1959-01-29,Paulina,Vendrell,Granada,Barcelona,Alicante,1689,4D,8308,C. Casemiro Osuna,28,27493665224,2006-08-16,Viudo,F,Centro,3225646
54307328,Laboral,1996-10-17,Hernán,Marcos,Navarra,Ávila,Palencia,3991,2B,9951,Vial Socorro Zapata,28,24122786397,2013-07-28,Casado,F,Barrio 1,782133
46103909,Otro,1971-07-31,Jacinta,Vizcaíno,Burgos,Baleares,Murcia,1057,3C,8201,Ronda Encarnacion Menéndez,56,20829525105,2022-12-12,Divorciado,M,Barrio 3,427525
54462804,Personal,1976-07-01,Marisa,Corbacho,Las Palmas,León,Segovia,1240,3C,9524,Pasaje de Sabas Sancho,53,24534317059,1998-11-08,Viudo,F,Centro,9841773
88861964,Personal,1968-11-15,Nydia,Estrada,Las Palmas,Tarragona,Salamanca,524,2B,5016,Rambla de Maxi Diaz,42,24461850677,2017-06-21,Casado,M,Este,5225673
69710729,Laboral,1986-07-26,Chus,Boix,Zaragoza,Burgos,Huelva,8701,,6841,Cañada José María Collado,53,24568755791,2001-12-16,Divorciado,M,Barrio 1,1896393
13507558,Laboral,1965-07-12,Anastasia,Asenjo,Melilla,Zaragoza,Zamora,6410,1A,5539,Alameda Paula Yuste,56,27446824901,2017-04-27,Divorciado,M,Norte,3095904
95248582,Personal,1962-07-09,Yésica,Segarra,Asturias,Girona,Ceuta,9158,,8676,Avenida Gregorio Ávila,26,29755147475,2016-08-04,Viudo,M,Barrio 2,7403825
11702750,Personal,1965-04-10,Gerardo,Luján,Zamora,Huelva,Soria,8120,2B,4885,Pasaje Samuel Fiol,22,23791064124,1997-10-22,Casado,F,Norte,3521632
76847470,Personal,1985-07-01,Rosa María,Reyes,Jaén,Soria,Málaga,2231,3C,1649,Calle Isaac Giménez,26,29769461033,2020-08-29,Casado,M,Norte,1031229
54340893,Laboral,1992-09-12,Emiliana,Estrada,Ceuta,Soria,Badajoz,8841,,1725,Alameda de Plácido Ropero,36,21481307538,1998-07-27,Divorciado,M,Este,4071130
31084133,Personal,1970-10-23,Victorino,Carreras,Girona,Lleida,Guadalajara,827,1A,4222,Callejón de Geraldo Palomino,29,29145084342,2016-04-02,Casado,M,Este,957146
14374027,Laboral,1962-01-03,Eufemia,Buendía,Valencia,Valladolid,Granada,2887,2B,1294,Camino de Julio César Aliaga,33,25493742614,2010-11-18,Soltero,M,Este,9552016
10159616,Otro,1982-11-12,Vanesa,Mata,Ávila,Vizcaya,La Rioja,3330,4D,5485,Pasadizo Irene Matas,65,23978486759,2013-03-23,Divorciado,F,Sur,581212
74196597,Otro,1980-01-05,Micaela,Marti,Alicante,Murcia,León,1179,3C,7440,Cuesta Paola Carrasco,50,20751894808,2015-09-27,Divorciado,M,Norte,1490963
83455084,Otro,1984-07-18,Carmelo,Sola,Valencia,Palencia,Valladolid,9063,1A,3335,C. de Dominga Calzada,22,24325723121,1997-12-21,Divorciado,M,Barrio 1,3763219
25103111,Personal,1984-05-16,Santiago,Manso,Toledo,Baleares,Huelva,8838,4D,5887,Rambla Begoña Trujillo,45,20855641041,2002-03-13,Divorciado,M,Barrio 2,1299658
34244225,Laboral,1965-08-02,Mar,Flores,Cáceres,Huelva,Ceuta,2381,3C,1765,C. de Beatriz Noriega,49,22883627350,2007-01-09,Divorciado,F,Sur,5993903
49400616,Personal,1969-02-13,Clarisa,Caballero,La Rioja,Melilla,Albacete,2515,4D,3448,Avenida Guadalupe Hernandez,37,25055336793,2018-05-13,Casado,F,Este,2599641
12965035,Laboral,1999-06-09,Manuelita,Gárate,Soria,Zaragoza,Córdoba,5742,1A,3179,Paseo de Abel Valdés,26,29471170705,2016-06-01,Viudo,F,Barrio 1,7743749
79587549,Otro,1993-07-10,Julio,Lasa,Murcia,Guadalajara,Asturias,7001,4D,5049,Camino de Manu Alcántara,39,29692447379,2000-04-16,Casado,F,Norte,9880706
59797452,Personal,1970-05-15,Rogelio,Sanjuan,Tarragona,Álava,Soria,3012,1A,8704,Paseo Sabina Morán,45,22283316126,2006-04-19,Soltero,M,Centro,7504639
73819737,Personal,1992-03-11,Rosalva,Pelayo,La Rioja,Asturias,Teruel,591,2B,9036,Callejón de Inés Amores,22,23784141299,2006-03-26,Viudo,F,Barrio 2,5981366
90773243,Laboral,1998-04-26,Geraldo,Ariño,Valladolid,Huelva,Cádiz,1705,2B,2609,Calle de Felicidad Ferrándiz,49,25058278437,2022-10-10,Soltero,M,Norte,9493201
68560072,Otro,1997-02-18,Emiliano,Roldan,Salamanca,Cantabria,Ourense,3300,3C,4608,Callejón de Juan Manuel Lago,46,26107341101,2021-04-19,Divorciado,M,Este,9844246
86184384,Personal,2001-03-17,Susanita,Cerdá,Salamanca,Almería,Valladolid,1413,1A,5569,Glorieta Luciana Montaña,52,26166560044,2010-09-20,Viudo,M,Centro,2490875
78052285,Laboral,1962-05-25,Isidoro,Uría,Madrid,Castellón,Cádiz,1345,2B,5027,Via Obdulia Tudela,42,26065166998,2024-06-12,Casado,F,Oeste,9165184
94126824,Otro,1989-09-11,Álvaro,Tur,Lleida,Ávila,Ceuta,3331,,6273,Cuesta Sigfrido Aguiló,48,27726985002,1996-09-05,Viudo,M,Barrio 3,5599812
19494213,Laboral,1961-07-02,Martin,Gonzalo,Granada,Málaga,Melilla,4280,1A,7072,Avenida Berta Palacios,37,20299500212,2008-03-03,Casado,F,Barrio 3,9795628
89929177,Laboral,1971-10-08,Sarita,Roda,Alicante,Ciudad,Valladolid,3097,2B,5118,Rambla de Teo Abellán,53,24315828399,1994-12-23,Viudo,M,Sur,2334577
12350541,Personal,1971-03-28,Cebrián,Castell,Cáceres,Granada,Zamora,986,4D,4630,Ronda de Pastor Machado,27,22575888081,2019-02-02,Divorciado,M,Este,719355
19384356,Personal,1958-10-10,Octavia,Malo,Toledo,Ciudad,Asturias,8235,,9291,Calle Dominga Esparza,42,23525518376,2002-06-30,Casado,F,Centro,8074485
33673584,Laboral,1975-05-25,Francisca,Grande,Huelva,Alicante,Guadalajara,2020,1A,7683,Ronda Jordán Perez,53,23455767776,2006-09-12,Soltero,F,Barrio 2,543887
76550463,Laboral,1982-08-29,Teodosio,Esteban,Málaga,Cáceres,Melilla,7999,3C,2446,Avenida Eufemia Duarte,25,22656897970,1996-09-03,Casado,F,Barrio 1,6342261
48086447,Personal,1975-10-06,Eliana,Moliner,Almería,Ceuta,Jaén,1131,4D,7262,Glorieta Clemente Ribes,62,25693579619,2005-01-08,Soltero,M,Barrio 1,7577619
80907430,Personal,1990-03-05,Simón,Giner,Albacete,La Coruña,Huelva,9241,4D,6085,Urbanización de Serafina Velasco,61,22085499953,2001-02-13,Divorciado,M,Centro,4781982
93652647,Otro,1978-03-17,Lino,Riquelme,Valladolid,Santa Cruz de Tenerife,Barcelona,6443,2B,5992,Pasaje de Rosario Urrutia,40,22470355212,2010-08-21,Casado,M,Barrio 2,9996062
19326449,Laboral,1985-08-18,Dionisio,Teruel,Las Palmas,Vizcaya,Madrid,1582,,6993,Vial Marita Muñoz,34,26134368839,2015-08-06,Soltero,M,Barrio 3,4727657
96916015,Laboral,1961-07-24,María José,Manrique,Soria,Ciudad,Valladolid,6772,,9862,Cañada de Fernando Alfaro,32,25803446354,2019-07-12,Viudo,M,Barrio 1,5515774
86204110,Laboral,1981-07-11,Carlito,Pareja,Zamora,Albacete,Melilla,727,2B,1439,Pasaje de Rosario Miralles,36,24162786609,2020-12-09,Divorciado,M,Centro,8933950
32790046,Otro,1980-10-15,Eladio,Valderrama,La Rioja,Guadalajara,Guadalajara,8848,4D,5769,C. Zaida Marti,30,22963248706,2014-02-10,Divorciado,M,Barrio 2,8368089
69771641,Laboral,1972-10-19,Berto,Buendía,Valladolid,Madrid,Navarra,5697,3C,7659,Via de Conrado Pascual,55,21274262370,2018-05-29,Casado,M,Este,1300232
26455824,Otro,1967-04-25,Valerio,Sarmiento,Albacete,Toledo,Albacete,5403,1A,3780,Urbanización Mar Asenjo,40,28653989499,2010-09-26,Casado,F,Sur,605230
67525736,Personal,1973-10-02,Ibán,Real,Córdoba,Cantabria,Ceuta,4627,3C,9460,Acceso Nico Barreda,41,23998093208,2006-09-07,Soltero,M,Centro,509757
10034789,Otro,1990-06-25,Hipólito,Pont,Murcia,Almería,Salamanca,5784,1A,1882,Cuesta Gervasio Gaya,31,28731496207,2002-06-25,Casado,M,Barrio 1,2047677
45345319,Otro,1999-02-23,Úrsula,Toledo,León,Madrid,Cádiz,8152,,9963,Urbanización Gregorio Esparza,62,22228379740,1996-02-16,Divorciado,M,Este,867434
41049058,Personal,1960-04-12,Mariana,Rey,Salamanca,Cáceres,Guadalajara,4106,2B,7075,Calle Xiomara Padilla,33,24327436967,2003-07-23,Casado,F,Barrio 1,8435375
25460232,Otro,1969-12-16,Cayetana,Navarro,Granada,Las Palmas,Granada,6462,2B,4359,Urbanización Edu Bautista,39,20872239496,2008-05-07,Divorciado,F,Barrio 3,3586464
13929533,Personal,1960-06-21,Fito,Cardona,Tarragona,Salamanca,Alicante,3565,,2897,Pasadizo de Angelino Torrents,59,28138180435,1995-02-10,Soltero,M,Barrio 3,1544451
90138971,Laboral,1998-08-24,Martirio,Merino,León,Tarragona,La Rioja,3414,2B,2499,Rambla de Emma Reguera,36,21785110294,2004-02-21,Viudo,M,Este,208792
50257893,Otro,1982-08-16,Chelo,Infante,Alicante,La Coruña,Valladolid,1126,4D,6655,Rambla de María Ángeles Céspedes,49,22690245810,2000-05-15,Soltero,M,Barrio 2,5435409
17071308,Otro,1963-09-24,Alma,Marquez,Málaga,Cáceres,Cádiz,2711,,8163,Cañada María Pilar Gil,46,25428381504,2019-02-01,Casado,M,Este,7664366
90315815,Personal,1983-07-28,Brígida,Buendía,Jaén,Lugo,Jaén,2381,1A,9534,Plaza de Estrella Teruel,49,22335283035,2022-07-13,Divorciado,M,Barrio 3,5262985
25698431,Otro,1963-07-17,Micaela,Alvarez,Albacete,Guipúzcoa,Santa Cruz de Tenerife,4513,1A,1247,Calle de Armida Palacios,32,23579353864,2002-09-28,Casado,F,Norte,2419140
13032601,Otro,2002-04-27,Miguel Ángel,Soria,Las Palmas,Tarragona,Asturias,2814,1A,6358,Alameda Mario Jáuregui,57,24116797354,2017-01-21,Soltero,F,Norte,474380
10529981,Laboral,1961-01-29,Lucho,Ojeda,Málaga,Santa Cruz de Tenerife,Girona,9937,4D,2749,C. de Angelina Carrasco,31,25393060063,2021-11-19,Viudo,F,Centro,138607
40939823,Laboral,1959-05-19,Nicodemo,Prats,Cantabria,Jaén,Castellón,6164,3C,1918,Pasadizo Javi Aranda,28,20576991132,2007-10-30,Divorciado,F,Barrio 3,963913
69436125,Personal,2001-04-25,Reynaldo,Delgado,Pontevedra,Burgos,Girona,8017,2B,7282,Vial Juanito Ballester,53,28960786249,2006-07-21,Soltero,M,Norte,7005116
86217581,Laboral,1987-03-06,José,Acosta,Cáceres,Cáceres,Madrid,2107,2B,2654,Avenida de Dionisia Alcalde,58,26119951889,1999-07-31,Viudo,M,Barrio 2,8246751
14455170,Otro,1996-05-17,Candelario,Iñiguez,La Rioja,Valladolid,Zaragoza,9544,,9135,Ronda Ibán Rojas,61,24309548364,2018-04-25,Divorciado,M,Oeste,1406928
75334267,Laboral,1984-01-26,Ale,Alcalá,Valladolid,Segovia,Almería,6367,4D,4084,Plaza Severiano Llanos,25,27993231432,2016-08-14,Soltero,M,Oeste,4917232
64179468,Personal,1966-02-28,Fidel,Parejo,Madrid,Cádiz,Baleares,3071,4D,2126,Camino de Cristian Guzmán,33,21587392886,2015-11-06,Soltero,M,Centro,4115930
83084858,Laboral,1980-09-10,Pascuala,Fuentes,Madrid,Cuenca,Cáceres,7688,,9363,Camino Susana Peña,63,27213662455,2022-09-26,Casado,F,Sur,4144798
29565010,Personal,1993-05-16,Fabio,Losa,Toledo,Granada,Toledo,3164,,5601,Glorieta de Azucena Hoyos,28,24652072561,2022-01-12,Casado,M,Norte,9499572
43895365,Otro,1973-02-17,Bruno,Calatayud,Guadalajara,Castellón,Segovia,7804,2B,4332,Glorieta Sigfrido Jove,46,26650451261,2023-05-31,Viudo,F,Barrio 2,8429991
67825687,Laboral,2001-05-22,Severo,Santamaría,Alicante,Valladolid,Jaén,5551,4D,6183,Vial Tristán Cerdá,61,26568708973,2008-09-04,Divorciado,F,Centro,5497320
43882770,Laboral,1993-11-24,Natalia,Barral,Tarragona,Zaragoza,Lugo,1126,4D,4281,Paseo de Quirino Ripoll,45,22145973841,2007-03-26,Viudo,M,Este,3099146
44501140,Otro,1964-10-23,Irene,Ruano,Albacete,Baleares,Jaén,7668,1A,3146,Plaza de Anabel Pereira,52,21775804323,2011-01-08,Divorciado,M,Sur,8793347
34859078,Personal,1979-01-15,Pepe,Lobato,Valladolid,León,Barcelona,747,1A,6189,Alameda de Teobaldo Francisco,43,28125477640,1996-04-27,Casado,M,Este,6022923
54790039,Otro,1967-06-24,Cristina,Barrio,Barcelona,Lleida,Madrid,3134,3C,1969,Glorieta Javiera Acero,22,29366376774,2011-10-24,Viudo,M,Barrio 2,2110910
26807007,Personal,1999-09-18,Belen,Carballo,Cádiz,Ourense,Las Palmas,9025,3C,5461,Vial de Julio Sedano,40,23753909780,1999-01-30,Viudo,F,Oeste,4642202
33747432,Laboral,1999-02-07,Yolanda,Robledo,Melilla,Ourense,Ceuta,4668,3C,4276,Via de Felipa Carreño,53,22693476166,2001-08-07,Divorciado,F,Oeste,8129888
11371565,Laboral,1979-03-30,Manolo,Carbajo,Las Palmas,Cantabria,Navarra,9769,4D,2728,Cuesta Felipe Iborra,45,27574352249,2019-05-25,Casado,F,Oeste,4816692
14003221,Personal,1985-04-24,León,Estrada,Tarragona,Castellón,Zaragoza,2629,4D,9592,Ronda de Sol Hoz,45,23089599676,2007-03-31,Divorciado,F,Barrio 3,4475105
86195887,Otro,1992-03-11,Xavier,Corominas,Teruel,Murcia,Lugo,8904,1A,1205,Plaza de Zoraida Cabeza,61,24462571380,2004-01-20,Viudo,F,Centro,4540801
17884315,Otro,1974-07-19,Angelina,Morante,Jaén,Málaga,Lleida,2598,1A,8232,Glorieta Dalila Roselló,42,24511231855,2019-03-28,Soltero,F,Este,5045545
78612060,Otro,1973-01-26,Rufino,Boada,Segovia,Córdoba,Ávila,5854,,4762,Acceso de Encarnacion Agustí,31,21756660073,2001-02-14,Divorciado,F,Barrio 2,4529903
89708605,Otro,1984-03-17,Victoriano,Valera,La Rioja,Palencia,Guadalajara,4829,4D,8205,Cuesta de Juanito Gras,54,24058105277,2024-03-02,Divorciado,F,Este,3474029
96011981,Personal,1983-10-05,Florentino,Zabaleta,Santa Cruz de Tenerife,Melilla,Sevilla,7469,3C,5441,Rambla África Gomila,48,28912786899,2005-02-01,Casado,F,Norte,7134813
44398816,Otro,1993-08-24,Genoveva,Oliva,Valladolid,Huelva,Burgos,5755,,7974,Rambla de Luciano Domingo,61,21589841591,1997-12-22,Viudo,M,Centro,92589
85583881,Personal,1980-10-01,Florencio,Cano,Alicante,Cuenca,Ávila,2046,1A,6222,Ronda Rocío Casal,28,29004842855,2007-12-22,Viudo,M,Este,1105245
37905908,Laboral,1992-07-20,Adriana,Segura,Ourense,Toledo,Cádiz,2956,1A,2445,Glorieta de Violeta Pavón,24,22263789032,2016-10-12,Soltero,M,Este,5657847
27523122,Personal,1996-06-07,Trini,Martorell,Málaga,Albacete,Las Palmas,217,3C,4663,Alameda Héctor Sastre,45,27496529407,2010-03-02,Viudo,F,Este,2834800
77671073,Laboral,1964-02-05,Manu,Baquero,Zamora,Córdoba,Ávila,6638,4D,7465,Pasaje de Vidal Alvarez,44,27663330317,2022-04-21,Soltero,F,Barrio 1,8291172
57164518,Laboral,1975-08-23,Hugo,Estrada,Ávila,Málaga,Málaga,4507,2B,4595,Plaza de Luisina Agustí,64,28073044767,2015-06-19,Casado,F,Oeste,9871289
64327959,Personal,1969-11-11,Tamara,Alcaraz,Zaragoza,Palencia,Zamora,8306,2B,9841,Avenida Diego Valls,61,25120963387,2000-08-10,Casado,M,Sur,709913
15980387,Personal,1993-03-05,Natividad,Sánchez,Madrid,Ceuta,Girona,6082,,9291,Camino de Bernardo Pérez,64,25773132653,1997-08-09,Casado,F,Norte,164336
63972066,Personal,1989-07-12,Ovidio,Canet,Barcelona,Burgos,Salamanca,3379,4D,1213,Via de Amanda Linares,41,20603223344,1995-05-09,Divorciado,F,Norte,9050043
83575828,Otro,1991-06-23,Susanita,Gálvez,Ávila,Salamanca,Guadalajara,7586,,8513,Paseo Petrona Alegria,49,25755245806,2013-02-03,Divorciado,F,Norte,1762070
11742720,Otro,1997-04-13,Filomena,Querol,La Coruña,Baleares,Cuenca,2955,1A,9664,Alameda Paco Camino,37,25974727836,2007-10-22,Casado,F,Norte,7707128
92755019,Otro,1982-10-16,Juan Manuel,Nogués,Vizcaya,Tarragona,León,507,2B,1189,Vial Lope Marín,41,21172414404,1999-12-10,Soltero,F,Barrio 2,9445218
85500145,Personal,1990-12-08,Moisés,Daza,Ciudad,Guipúzcoa,Toledo,549,1A,4575,Acceso Marcos Rosado,36,25731892141,2011-08-28,Soltero,M,Barrio 3,1524722
28615850,Laboral,1990-03-28,Marina,Velázquez,Soria,Baleares,Granada,1276,4D,2368,Cuesta Xiomara Gracia,59,29100932231,2022-01-24,Soltero,F,Norte,6076672
31993784,Personal,1966-11-26,Ainoa,Raya,Murcia,Asturias,Almería,3491,3C,6557,Pasaje de Leandra Cueto,54,26796080447,2001-11-02,Divorciado,M,Norte,6645157
34923690,Laboral,1979-03-30,Raimundo,Leal,Tarragona,Cuenca,Girona,1671,,8149,Ronda Rosalva Agudo,33,22291373167,2014-03-31,Soltero,F,Barrio 3,6685874
65442160,Personal,1996-09-08,Eligio,Barrio,Teruel,Sevilla,Cantabria,6679,1A,3046,Pasaje de Tania Grande,25,27479909012,2004-12-01,Viudo,M,Centro,503105
94476242,Otro,2002-01-03,Evaristo,Vaquero,Burgos,Asturias,Girona,1377,1A,3840,Urbanización de Ruth Salmerón,43,24373162132,1998-01-25,Soltero,M,Barrio 2,3088284
16815622,Personal,1961-06-28,Pepita,Crespo,Badajoz,Huesca,Cantabria,6218,,1850,Plaza Nando Escalona,53,24607236497,2003-08-03,Casado,F,Barrio 1,9511013
10960277,Laboral,1989-08-13,Ileana,Molina,Burgos,Cantabria,Barcelona,3460,3C,7165,Acceso Cleto Mulet,51,28225395990,2000-07-23,Casado,F,Este,3672026
24249554,Otro,1992-05-13,Merche,Mercader,Teruel,Cádiz,Palencia,4404,1A,2675,Cuesta Clemente Marí,24,28974637495,2009-01-12,Divorciado,F,Barrio 2,1039027
33280643,Personal,1982-04-27,Andrés Felipe,Ferrando,Las Palmas,La Coruña,Ciudad,7590,2B,4437,C. Edmundo Vázquez,46,20061577571,2005-10-18,Casado,F,Norte,9591337
65474744,Personal,1995-11-03,Martin,Belmonte,Guipúzcoa,Santa Cruz de Tenerife,Melilla,4322,2B,1224,Calle Cristina Domingo,38,22296706960,2015-09-10,Viudo,F,Centro,9026897
29290647,Otro,1976-03-28,Nayara,Pareja,Málaga,Albacete,Lugo,5366,,3597,Ronda Sofía Madrid,39,21358199117,2008-01-22,Divorciado,F,Sur,312376
22855239,Laboral,1970-10-17,Cintia,Leal,La Rioja,Cantabria,Pontevedra,615,,5680,Rambla Inocencio Bou,51,27801479176,2017-10-13,Viudo,M,Barrio 2,668374
26184184,Laboral,1978-08-14,Urbano,Garrido,Melilla,Ourense,Palencia,4430,,6278,Acceso Bernardita Zurita,47,22259202341,2011-09-17,Soltero,F,Barrio 2,4827871
48908424,Personal,1977-12-13,Remedios,Amo,Albacete,Málaga,Vizcaya,8482,2B,9928,Glorieta de Paulina Giménez,30,21148264943,2006-07-08,Divorciado,M,Oeste,961224
33430551,Personal,1970-04-27,Marita,Mayol,Zaragoza,Castellón,Soria,7398,4D,9711,Glorieta Eliseo Medina,64,29254179510,2022-11-29,Divorciado,M,Sur,9806005
39253025,Laboral,1999-02-20,Candela,Samper,Albacete,Málaga,Lleida,1417,,2760,Rambla Moisés Agudo,52,25623776944,2015-12-09,Casado,F,Barrio 2,9311846
72006613,Laboral,1967-08-05,Calisto,Julián,Tarragona,Huesca,Lleida,7125,3C,3354,Acceso Caridad Arribas,35,29927999521,2014-12-27,Viudo,F,Sur,4829090
41893660,Personal,1961-10-04,Sigfrido,Olivera,Albacete,Almería,Lugo,25,3C,8052,Pasaje Paola Montesinos,42,21625787890,2012-02-04,Viudo,M,Barrio 2,7918326
67395596,Otro,1962-07-23,Camila,Echevarría,Teruel,Toledo,Santa Cruz de Tenerife,131,3C,4716,Calle Miguela Anguita,24,25794349052,1994-07-15,Divorciado,M,Sur,814847
63947676,Laboral,1970-02-10,José,Catalán,Sevilla,Salamanca,Ávila,6935,3C,7868,C. de Nicanor Zamorano,28,23946522731,2019-01-02,Viudo,F,Este,6772174
17588877,Laboral,1991-02-18,Severino,Barrera,Alicante,Asturias,Huesca,7903,,2366,Vial de Sabas Rocha,52,27590255731,2012-07-10,Soltero,M,Barrio 1,8172048
24777017,Laboral,1964-06-02,Lorenzo,Villa,Córdoba,Ciudad,Málaga,5817,4D,6518,Vial de Nicanor Palmer,30,28293854824,2007-02-01,Viudo,M,Barrio 3,606971
48745522,Laboral,1967-01-21,Dani,Guzman,Valladolid,Almería,Vizcaya,3011,4D,7072,Calle de Édgar Mateu,49,21293728985,2015-08-17,Viudo,F,Sur,2204893
97576896,Personal,1994-04-27,Norberto,Vilanova,Córdoba,Palencia,Baleares,3019,3C,7074,Glorieta Amparo Nieto,54,27829369431,2017-05-19,Viudo,F,Este,6706298
80604031,Otro,1973-06-15,Epifanio,Valera,Soria,Córdoba,Badajoz,9333,2B,9665,Vial Gisela Español,22,28991908261,2007-08-25,Viudo,M,Centro,5915509
16321106,Personal,1994-09-26,Xiomara,Cózar,Almería,Lleida,Guadalajara,9446,2B,1759,Cañada Anselmo Ojeda,57,29282174926,2009-09-02,Casado,M,Norte,7412322
90507462,Otro,1987-10-04,Eva,Palomares,Zamora,Baleares,Tarragona,1216,4D,5594,Glorieta Chelo Paz,35,24683749228,2017-11-19,Divorciado,M,Barrio 3,7228374
59225165,Otro,1971-11-12,Albano,Gracia,Burgos,Pontevedra,Baleares,4979,2B,6197,Paseo Aristides Larrañaga,43,27211674127,1997-02-25,Soltero,F,Este,3080299
25618319,Otro,1993-06-28,Victor,Cabanillas,León,Lleida,Segovia,3692,1A,3359,Alameda Anabel Serra,40,22582934299,2005-03-06,Soltero,F,Oeste,2092947
81136965,Personal,1975-02-16,Elodia,Querol,Salamanca,Ceuta,Salamanca,7459,3C,3932,Vial de Maite Bas,30,25454480142,2006-07-13,Soltero,M,Oeste,5179666
17548729,Otro,1995-01-03,Marcela,Cano,Segovia,Cáceres,Sevilla,9590,2B,1374,Avenida Elodia Ponce,55,21503061183,2024-01-22,Viudo,M,Oeste,3217242
86670610,Otro,1969-09-15,Celso,Jimenez,Vizcaya,Málaga,Almería,157,1A,4111,C. de Javiera Carro,44,24639020954,2012-12-11,Viudo,F,Centro,8952125
18131886,Personal,1967-12-03,Celestino,Morcillo,Melilla,Valencia,Badajoz,2703,4D,7406,Rambla Fabián Carretero,41,28857521316,2006-01-10,Viudo,M,Barrio 3,9193448
